,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity
80,6hOkDfpqzrARPgVRmUGbSs,약속 EXO 2014,10w5yROKTtdjmS00FmaGn4,https://p.scdn.co/mp3-preview/acfb8d7793cb5341819be429f39cb18ad4515fe7?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2015-06-03,"['k-pop', 'k-pop boy group']",0.56,0.73,-5.122,0.0804,0.264,0,0.383,0.428,111.014,6,1,286672,53.0
81,6hOkDfpqzrARPgVRmUGbSs,Mmmh,5dntGTbUtmUO239wQ0k3yM,https://p.scdn.co/mp3-preview/8ca9df43e0947b973782dc0f08cdf957d17101e0?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-11-30,['k-pop'],0.659,0.718,-5.607,0.0507,0.202,1.01e-06,0.2,0.297,136.96,7,0,192347,70.0
82,6hOkDfpqzrARPgVRmUGbSs,Amnesia,11dQTEghmS3uFipXhk1Tbl,https://p.scdn.co/mp3-preview/4131a631f2da03220656a4706671e6333daf0668?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-11-30,['k-pop'],0.521,0.661,-4.85,0.0409,0.303,0,0.185,0.355,141.957,2,1,178920,57.0
83,6hOkDfpqzrARPgVRmUGbSs,Reason,5x2p715xYEKn2AdV9pNv52,https://p.scdn.co/mp3-preview/57c9bc9913b0cf4190958eeb4d5048e9092864df?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-11-30,['k-pop'],0.583,0.672,-5.594,0.216,0.217,0,0.233,0.543,204.002,8,0,173907,57.0
84,6hOkDfpqzrARPgVRmUGbSs,Hello Stranger,3LjS1vGAprMNthdyue5XZD,https://p.scdn.co/mp3-preview/2b6dd45dd11594f3567ab7a408dd4b43eb85850f?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-11-30,['k-pop'],0.637,0.669,-5.031,0.0969,0.28,6.06e-06,0.0841,0.515,152.05,2,0,168253,51.0
85,6hOkDfpqzrARPgVRmUGbSs,Ride Or Die,5Ej0A9BOsVSrxYwC6GSfCv,https://p.scdn.co/mp3-preview/fbcd297559f59cbcfee15aaaa1efa6ea97dcf8d9?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-11-30,['k-pop'],0.555,0.858,-3.283,0.0316,0.609,2.61e-05,0.0885,0.23,148.402,0,1,200733,51.0
86,6hOkDfpqzrARPgVRmUGbSs,모노드라마 Monodrama,71B1gwltpSgHfbl8WYnlip,https://p.scdn.co/mp3-preview/706d4a402aedd97d1a9c874ce664e4539fe3bdb3?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-05-27,"['chinese electropop', 'chinese idol pop', 'k-pop']",0.643,0.6,-4.775,0.0353,0.0267,0,0.143,0.296,119.934,9,1,245758,45.0
87,6hOkDfpqzrARPgVRmUGbSs,My Turn to Cry,1Nm10NmlVLhzldj1ALxlWV,https://p.scdn.co/mp3-preview/328fc03053b8350e72a60d179d759ba65e972d78?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2013-12-09,"['k-pop', 'k-pop boy group']",0.551,0.645,-7.797,0.0421,0.204,2.67e-06,0.255,0.282,95.953,0,1,247059,46.0
88,6hOkDfpqzrARPgVRmUGbSs,Addicted,33XqFHeq2yKFCgXR8ZmMAt,https://p.scdn.co/mp3-preview/a4e1a991d648460426c62ecbbc35a64639317f18?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-01-20,['k-pop'],0.536,0.828,-4.436,0.0636,0.135,0,0.296,0.604,89.876,7,0,229267,39.0
89,6hOkDfpqzrARPgVRmUGbSs,WHIPPIN’,55vKMNVodvCEE3nOnQXSGT,https://p.scdn.co/mp3-preview/8d499a285f7e5c70f33a8c76c5ae620d9404a568?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-01-20,['k-pop'],0.706,0.812,-2.896,0.121,0.191,0,0.0541,0.537,120.062,1,0,232973,39.0
90,6hOkDfpqzrARPgVRmUGbSs,Get You Alone,3K1hH4PSGXbzczwtdBvMNW,https://p.scdn.co/mp3-preview/7af3eefe2be22f4dc24614bedc351c63c6bb6cd5?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-01-20,['k-pop'],0.777,0.774,-2.887,0.0319,0.176,0,0.17,0.604,110.055,0,0,251027,47.0
91,6hOkDfpqzrARPgVRmUGbSs,Drown,5KRF0oOJLEfm3x2N9S2cwa,https://p.scdn.co/mp3-preview/e4fef417cdfc6e92f78fe6d8a77d8c123bc22662?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-01-20,['k-pop'],0.598,0.776,-3.682,0.0456,0.00929,0,0.1,0.577,105.926,1,0,225133,44.0
92,6hOkDfpqzrARPgVRmUGbSs,Disappeared,4ZrCPgX9fwXbmNJV5WcBWJ,https://p.scdn.co/mp3-preview/95f2fcdffa1f2c6bd0836fde178eaaceb8eec4bf?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-01-20,['k-pop'],0.618,0.591,-5.402,0.0505,0.348,0,0.151,0.461,169.862,7,1,195800,38.0
93,6hOkDfpqzrARPgVRmUGbSs,Stars,1Gxrej5rBiUbB9QqwmIbDp,https://p.scdn.co/mp3-preview/dd3a33d9c19c975fe530758ab3c1121dcca6256b?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-01-20,['k-pop'],0.62,0.658,-5.135,0.0365,0.438,0,0.233,0.591,91.028,9,0,255400,37.0
94,6hOkDfpqzrARPgVRmUGbSs,Runner (feat. CHANGMO),5QwLHJDelqEuMEEOT4oLy9,https://p.scdn.co/mp3-preview/4615358d87bb7e62730426db3a97c2216ffc0ad6?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-02-01,[unknown],0.588,0.786,-6.083,0.0634,0.0276,0,0.0855,0.465,150.025,1,0,171000,39.0
95,6hOkDfpqzrARPgVRmUGbSs,What I Want For Christmas,6LYw9XyG9AQSQF178FKjIO,https://p.scdn.co/mp3-preview/34e0451094ff057455f47b17c4a44f73802a431a?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-12-19,"['k-pop', 'k-pop boy group']",0.327,0.527,-4.485,0.0522,0.417,0,0.362,0.142,189.052,4,0,202058,39.0
96,6hOkDfpqzrARPgVRmUGbSs,The Star,7rwyiqrXd9U4Oly5StBrrn,https://p.scdn.co/mp3-preview/6de5fe463d20a1a1d53fe7e1bbff47f5eed7d3eb?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2013-12-09,"['k-pop', 'k-pop boy group']",0.73,0.906,-2.427,0.0689,0.038,0,0.419,0.46,100.014,4,0,247531,41.0
97,6hOkDfpqzrARPgVRmUGbSs,Love Scene,1WWskMa6hvLgHuNhc6suE2,https://p.scdn.co/mp3-preview/a5a56f2493f83fdb768748c43088dd63223c0e19?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-03-30,['k-pop'],0.706,0.482,-6.927,0.037,0.738,0.000228,0.122,0.366,89.996,2,0,217200,55.0
98,6hOkDfpqzrARPgVRmUGbSs,Bambi,60VaORSJ5x1D4ZPSc0g2En,https://p.scdn.co/mp3-preview/33eab67469fd2508087d88c28c9edfac7facea6a?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-03-30,['k-pop'],0.438,0.632,-4.447,0.0417,0.434,0,0.214,0.386,61.45,7,0,213053,66.0
99,6hOkDfpqzrARPgVRmUGbSs,All I Got,2iVsJ2ZuD6b0aHUSi6wcQG,https://p.scdn.co/mp3-preview/b7cfa0fd95d7c9f36a0933537d2ca33b18503bc3?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-03-30,['k-pop'],0.417,0.614,-2.367,0.127,0.249,0,0.0672,0.719,150.055,3,1,240360,53.0
100,6hOkDfpqzrARPgVRmUGbSs,Amusement Park,43XnkkNisqmZkEsy1YgqbP,https://p.scdn.co/mp3-preview/2c68cea8d74c7a45ddc3a485c9ab464b1b172c5e?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-03-30,['k-pop'],0.635,0.562,-5.374,0.0333,0.85,0,0.173,0.299,84.925,5,1,256693,49.0
101,6hOkDfpqzrARPgVRmUGbSs,Privacy,4WxthDZgaQqmj5tIuneDNX,https://p.scdn.co/mp3-preview/a0dee1abdd64f1c107275929e735e7690d5bcbb4?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-03-30,['k-pop'],0.47,0.68,-5.448,0.0504,0.421,0,0.251,0.465,84.405,5,0,187307,50.0
102,6hOkDfpqzrARPgVRmUGbSs,Cry For Love,4QqROKO0RtV5CvxE7g90uw,https://p.scdn.co/mp3-preview/85ffe750e67a0ae38149d0d38d70a6af03f9a7d5?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-03-30,['k-pop'],0.706,0.692,-4.084,0.0483,0.338,0,0.113,0.526,136.078,1,0,210893,65.0
103,6hOkDfpqzrARPgVRmUGbSs,"December, 2014 (The Winter’s Tale) - Live",214fNrcCdFO4BDDZhejst0,https://p.scdn.co/mp3-preview/e196b2f8e852ba356dafeefea3fad08ec6383cde?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2014-12-23,"['k-pop', 'k-pop boy group']",0.635,0.653,-6.63,0.0357,0.278,0,0.185,0.4,82.03,8,1,217742,37.0
104,6hOkDfpqzrARPgVRmUGbSs,발자국 On the snow,61limJA2zOeHiYkKJHOFtB,https://p.scdn.co/mp3-preview/299865ceabc07135553b97ffd5412c82f5ea8ca8?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2015-12-10,"['k-pop', 'k-pop boy group']",0.539,0.698,-5.121,0.0522,0.201,0,0.0428,0.464,170.095,3,1,203328,41.0
105,6hOkDfpqzrARPgVRmUGbSs,Borderline,2heFGZjbP1u2cVbdsH7YbL,https://p.scdn.co/mp3-preview/77f7cd6b500094415ac2dbc86fa34e96f2c5d106?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2019-07-22,"['k-pop', 'k-pop boy group']",0.607,0.784,-3.196,0.317,0.364,0.000161,0.0833,0.435,133.082,2,1,159667,37.0
106,6hOkDfpqzrARPgVRmUGbSs,Winter Heat,6scVKMrtlTKGTGVdgyftaa,https://p.scdn.co/mp3-preview/98dc109de367ee34d939c287f638e7d0a252d7ac?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-12-19,"['k-pop', 'k-pop boy group']",0.753,0.851,-3.693,0.0497,0.191,0,0.136,0.516,121.971,5,0,215811,37.0
107,6hOkDfpqzrARPgVRmUGbSs,Boomerang,2PJtID9J7J2IU5XYUiadNh,https://p.scdn.co/mp3-preview/0f2693f4124c6406a5a5159693b08de4a2de993a?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2017-09-05,"['k-pop', 'k-pop boy group']",0.8,0.776,-3.009,0.0334,0.202,0,0.0929,0.791,110.026,0,1,180386,42.0
108,6hOkDfpqzrARPgVRmUGbSs,Don't fight the feeling,42fR3oINF3KfXCDtheoNiY,https://p.scdn.co/mp3-preview/f95c84592df4d8f127e32b5f7db95371a73293ef?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-06-07,"['k-pop', 'k-pop boy group']",0.707,0.838,-2.983,0.117,0.0585,0,0.095,0.832,128.007,9,0,176547,58.0
109,6hOkDfpqzrARPgVRmUGbSs,Paradise,0KDCkxCsEBoSWj5fsyuvWq,https://p.scdn.co/mp3-preview/b8534059e0a7909b6572c9098f4f9a7afbac2c62?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-06-07,"['k-pop', 'k-pop boy group']",0.799,0.731,-2.777,0.0743,0.351,0,0.0903,0.648,111.991,6,0,217320,53.0
110,6hOkDfpqzrARPgVRmUGbSs,No matter,5fumVsa0IxAEJvHHu2F2k5,https://p.scdn.co/mp3-preview/7df21b89ec3571d9672d48ff045f3a3207c7ee6a?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-06-07,"['k-pop', 'k-pop boy group']",0.712,0.837,-2.893,0.0539,0.0595,0,0.209,0.433,97.977,4,0,222933,46.0
111,6hOkDfpqzrARPgVRmUGbSs,Runaway,238Ra1ggmx3wUkHyZ8EjST,https://p.scdn.co/mp3-preview/9f1f9953a13e7472c18bbb89ef1f1c706a646cea?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-06-07,"['k-pop', 'k-pop boy group']",0.425,0.723,-3.928,0.0685,0.264,0,0.121,0.31,179.848,0,1,207733,50.0
112,6hOkDfpqzrARPgVRmUGbSs,Just as usual,64xTu0cKbXu3ZSRkfXiBnx,https://p.scdn.co/mp3-preview/0ff2e8defdd70566a16d701649335c6c85e14142?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-06-07,"['k-pop', 'k-pop boy group']",0.663,0.487,-5.933,0.0308,0.402,0,0.354,0.584,94.115,4,1,207333,51.0
113,6hOkDfpqzrARPgVRmUGbSs,花요일 Blooming Day,4kmp56RAtXEzHOANS0BaLX,https://p.scdn.co/mp3-preview/b533bd4609166190b20ae30609863b945ba430d9?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-04-10,"['k-pop', 'k-pop boy group']",0.735,0.736,-3.266,0.277,0.00511,0,0.165,0.813,117.975,4,0,199846,58.0
114,6hOkDfpqzrARPgVRmUGbSs,I'm Gonna Love You,1jxGBe4s8FwL2ZeNWszVuu,https://p.scdn.co/mp3-preview/b4bc183b3c0cafc16521e15e640c35cd3ff07b95?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-07-26,['k-pop'],0.519,0.445,-5.452,0.206,0.434,0,0.258,0.505,200.021,0,0,151733,70.0
115,6hOkDfpqzrARPgVRmUGbSs,My Love,3B60EkZSvq0tuY7xzjb9Fu,https://p.scdn.co/mp3-preview/41f2fac58a699c1aff2ec7731302f6a611156e54?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-07-26,['k-pop'],0.732,0.474,-5.004,0.031,0.767,0,0.103,0.347,90.069,5,1,174520,58.0
116,6hOkDfpqzrARPgVRmUGbSs,I'm Fine,5u6CQi2rgD1EyiztQnrrwY,https://p.scdn.co/mp3-preview/e9a259e470b4533dd1db52a2d3760a66ecbf84f8?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-07-26,['k-pop'],0.412,0.417,-5.401,0.0347,0.531,0,0.0911,0.563,85.404,11,0,189067,58.0
117,6hOkDfpqzrARPgVRmUGbSs,Dad,0p4AJ91CdS1k8ibpguPJg5,https://p.scdn.co/mp3-preview/0a9dc23c677afd488759199a9065e80c43ca0785?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-07-26,['k-pop'],0.455,0.456,-5.807,0.0516,0.716,0,0.148,0.168,66.698,11,1,174360,52.0
118,6hOkDfpqzrARPgVRmUGbSs,Lady Luck,6fXwx4rUuJ2yrvJ9KTgEj9,https://p.scdn.co/mp3-preview/5a43a62a5ee1a962a6e759b8f639e0bc7eaa424e?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2015-06-03,"['k-pop', 'k-pop boy group']",0.661,0.932,-3.855,0.0874,0.0452,0,0.0549,0.83,153.992,5,1,213266,34.0
119,6hOkDfpqzrARPgVRmUGbSs,Peaches,237OjBs3wvamAFpHp0yItw,https://p.scdn.co/mp3-preview/a66ddd9e9882a70ca72782fe8023d83867065d18?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-11-30,['k-pop'],0.633,0.775,-3.747,0.0413,0.348,0,0.612,0.486,134.093,6,1,198080,64.0
120,6hOkDfpqzrARPgVRmUGbSs,Domino,1UeITRTmB1Qc39ZJzCAx6q,https://p.scdn.co/mp3-preview/a7c7111dfd6bea09f4aa14747aa114105bb03abd?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-11-30,['k-pop'],0.917,0.748,-4.437,0.0972,0.0202,0.000822,0.117,0.488,101.979,11,1,175227,48.0
121,6hOkDfpqzrARPgVRmUGbSs,Come In,5EwgzaaMsfgV21TAGeVUmF,https://p.scdn.co/mp3-preview/002a27fa14565cec3abe5e43f3f5c18a6ae6d579?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-11-30,['k-pop'],0.713,0.63,-5.508,0.0401,0.23,0,0.18,0.601,140.021,4,0,182120,50.0
122,6hOkDfpqzrARPgVRmUGbSs,To Be Honest,3UfU8FzgIuZTxAjAkiub9U,https://p.scdn.co/mp3-preview/8d391c25a6e0823c2b4c9438f11d7af435556e76?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-11-30,['k-pop'],0.757,0.746,-2.766,0.0273,0.174,0,0.158,0.477,98.049,7,1,173587,52.0
123,6hOkDfpqzrARPgVRmUGbSs,Blue,2s4pzQWSxqfOcMauQ2dMcW,https://p.scdn.co/mp3-preview/289dc37d85d67ddb7853eb4e9585b788f388aa35?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-11-30,['k-pop'],0.647,0.494,-6.123,0.0326,0.838,0,0.123,0.335,141.953,6,0,180960,53.0
124,6hOkDfpqzrARPgVRmUGbSs,EL DORADO,5il5nd4tIALwu7G1DBjdOq,https://p.scdn.co/mp3-preview/9895ad9667b6a71d2dae8b63219e14edc90073ce?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2015-03-30,"['k-pop', 'k-pop boy group']",0.592,0.88,-3.094,0.0724,0.116,0,0.251,0.579,154.97,2,0,239597,54.0
125,6hOkDfpqzrARPgVRmUGbSs,Vanilla,4RSjEf7JWR77EhtwRnMxEh,https://p.scdn.co/mp3-preview/d9b58815d2bdc1c608a35c0f3d74234fda1d8015?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2021-11-30,['k-pop'],0.852,0.535,-6.846,0.0419,0.508,0.185,0.0966,0.716,128.082,8,1,208440,51.0
126,6hOkDfpqzrARPgVRmUGbSs,Jet Lag,2pGiCkby7jZHeSTGM9aDKE,https://p.scdn.co/mp3-preview/6d0908122e188925cdf8c79a427d51cd9e762bd0?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-07-13,"['k-pop', 'k-pop boy group']",0.592,0.852,-2.005,0.0521,0.237,0,0.285,0.745,84.876,11,1,197307,42.0
127,6hOkDfpqzrARPgVRmUGbSs,1 Billion Views,4gGZc6MMYavM5KFS2zwOVL,https://p.scdn.co/mp3-preview/54111e0b42df13432fa08dce87f092fd10f1c3bc?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2020-07-13,"['k-pop', 'k-pop boy group']",0.735,0.727,-2.837,0.0364,0.362,0,0.0997,0.612,111.928,0,0,209253,51.0
128,6hOkDfpqzrARPgVRmUGbSs,Monday Blues,0XMORQgKnVYNvqYZNfBqAA,https://p.scdn.co/mp3-preview/ead33a856e351cf4d676fac747f2563db3df5d20?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-04-10,"['k-pop', 'k-pop boy group']",0.688,0.632,-4.111,0.0898,0.11,0,0.221,0.485,140.947,5,1,201610,37.0
129,6hOkDfpqzrARPgVRmUGbSs,Thursday,5mXqRd0JvwJ3NxvHmzlsTB,https://p.scdn.co/mp3-preview/0ca4226570da10a914ffac6aa978e9a0ecb710ea?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-04-10,"['k-pop', 'k-pop boy group']",0.689,0.559,-5.094,0.0614,0.387,0,0.308,0.591,140.108,1,0,185060,35.0
130,6hOkDfpqzrARPgVRmUGbSs,私このままでいいのかな - EXO-CBX“MAGICAL CIRCUS” 2019 -Special Edition-,62n5AKnD0QFn22N7Dgqvfq,https://p.scdn.co/mp3-preview/283ae8e5f0131dcfddcb7283f1f706bec853f1bf?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2019-08-21,"['k-pop', 'k-pop boy group']",0.447,0.533,-8.86,0.0339,0.535,0,0.974,0.183,75.927,7,1,294884,32.0
131,6hOkDfpqzrARPgVRmUGbSs,Miss You,6Z8Ybkf637gXURCwUTsQqj,https://p.scdn.co/mp3-preview/7cc69a5fd7a10870aff0bc5feff3ab886c5e5b39?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2017-05-24,"['k-pop', 'k-pop boy group']",0.666,0.904,-5.357,0.0443,0.00714,0,0.0711,0.779,110.013,2,1,206893,28.0
132,6hOkDfpqzrARPgVRmUGbSs,Diamond Crystal,7jqlogJxaMcbBEazMDpgnL,https://p.scdn.co/mp3-preview/5228f1564a6e3a8d36596b79e324c715249abf1b?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2017-05-24,"['k-pop', 'k-pop boy group']",0.539,0.778,-3.19,0.0457,0.389,0,0.197,0.489,143.909,2,1,223293,33.0
133,6hOkDfpqzrARPgVRmUGbSs,Vroom Vroom,6VhL4o8KH9MB7lVaFomlPE,https://p.scdn.co/mp3-preview/63c3c7f903f3b2ebb722b4363cb3ad99d16c4bef?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-04-10,"['k-pop', 'k-pop boy group']",0.717,0.669,-4.939,0.0629,0.057,0,0.356,0.498,110.06,1,1,166316,43.0
134,6hOkDfpqzrARPgVRmUGbSs,Playdate,1OCheuNSzM6kBF1d6yWaeh,https://p.scdn.co/mp3-preview/622369e08a21843349610aa6ec0f008a1ec9418d?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-04-10,"['k-pop', 'k-pop boy group']",0.692,0.824,-2.785,0.0554,0.0481,0,0.069,0.676,105.004,2,1,210925,39.0
135,6hOkDfpqzrARPgVRmUGbSs,For Life,31PzY79H10HCgJs533Xq6B,https://p.scdn.co/mp3-preview/02d190b535d37f680f3a567747fc3c1a10149603?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-12-19,"['k-pop', 'k-pop boy group']",0.517,0.353,-6.522,0.0268,0.887,6.35e-06,0.0997,0.265,91.736,3,1,238660,51.0
136,6hOkDfpqzrARPgVRmUGbSs,Unfair,78bSWIqoNPdJB8QpCVkv0K,https://p.scdn.co/mp3-preview/7371c831dbcf844e17f67a8895dd3b085af06ded?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2015-12-10,"['k-pop', 'k-pop boy group']",0.668,0.877,-3.24,0.0364,0.0879,0,0.154,0.781,97.984,5,0,182322,52.0
137,6hOkDfpqzrARPgVRmUGbSs,Girl x Friend,1mMI14irOrynB5yvQY1Taz,https://p.scdn.co/mp3-preview/d48b203f143b7457a66dd7a952fff60ba7a0f636?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2015-12-10,"['k-pop', 'k-pop boy group']",0.493,0.846,-4.829,0.198,0.103,0,0.215,0.433,94.278,0,1,221672,44.0
138,6hOkDfpqzrARPgVRmUGbSs,History,3AmxvnqctdvnJnyNPaHTbv,https://p.scdn.co/mp3-preview/b7c95bc492cdf312d3739df7b72cb80f58013854?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2012-04-09,"['k-pop', 'k-pop boy group']",0.753,0.808,-3.264,0.0812,0.000252,0.000194,0.0371,0.603,110.856,1,1,209801,53.0
139,6hOkDfpqzrARPgVRmUGbSs,Don't Go,1Acgi7wxVD9OF3iQnFe8Q4,https://p.scdn.co/mp3-preview/0595e111f6f46e7dba248896de326965217c5656?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2013-08-05,"['k-pop', 'k-pop boy group']",0.575,0.9,-3.723,0.0711,0.277,0,0.171,0.716,156.02,1,1,214380,63.0
140,6hOkDfpqzrARPgVRmUGbSs,TENDER LOVE,28Hhr7nabTvPBfmiUVEmcR,https://p.scdn.co/mp3-preview/b9232f902e891f314e45ec59b2aa2441b1b01f2c?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2015-06-03,"['k-pop', 'k-pop boy group']",0.744,0.856,-1.98,0.0482,0.0334,0,0.196,0.868,117.987,5,0,216437,45.0
141,6hOkDfpqzrARPgVRmUGbSs,TRANSFORMER,2N5gzUfMPxxwrzohVeDCJq,https://p.scdn.co/mp3-preview/fb3313deba84fa225a7ed4fd40d24fb3e526bad9?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2015-06-03,"['k-pop', 'k-pop boy group']",0.727,0.946,-3.832,0.214,0.119,0,0.0749,0.865,87.944,1,1,227519,36.0
142,6hOkDfpqzrARPgVRmUGbSs,酒 (JIU),7iWEo1YPXrWELXh4pD9S6w,https://p.scdn.co/mp3-preview/67a92fcd83f1c8501f9a4f7620503ad45101e1ae?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2022-04-08,"['chinese electropop', 'chinese idol pop', 'k-pop']",0.749,0.637,-5.307,0.0722,0.329,0,0.34,0.565,108.01,1,0,186587,50.0
143,6hOkDfpqzrARPgVRmUGbSs,Going Crazy,64EJgeHPkqJThnr7RDppo3,https://p.scdn.co/mp3-preview/8bbb1bc45f404a726c506c6bc0d4c7008af5bd64?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2017-07-18,"['k-pop', 'k-pop boy group']",0.591,0.782,-5.45,0.0389,0.128,0,0.114,0.709,150.09,7,0,226062,50.0
144,6hOkDfpqzrARPgVRmUGbSs,Gravity,24r3v5xQdmC4qXH6twiWla,https://p.scdn.co/mp3-preview/603df68aafddc990661fd4ef88d96efe075cc03d?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-12-13,"['k-pop', 'k-pop boy group']",0.693,0.864,-3.365,0.0807,0.0711,0,0.0961,0.695,117.961,1,1,234634,47.0
145,6hOkDfpqzrARPgVRmUGbSs,Bad Dream,1NogfH2gHGbm2hqKmxreHK,https://p.scdn.co/mp3-preview/130c26374db3fd98a02438ecd70ceedab796f595?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-12-13,"['k-pop', 'k-pop boy group']",0.628,0.734,-5.342,0.0994,0.206,0,0.145,0.535,129.956,1,0,236557,40.0
146,6hOkDfpqzrARPgVRmUGbSs,They Never Know,5yDSZpQhJGfST7kqjK7zuT,https://p.scdn.co/mp3-preview/bf8fa88373099acbcb5a1ba7f2daa2ee2c7c3253?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-08-18,"['k-pop', 'k-pop boy group']",0.611,0.796,-4.14,0.0758,0.174,0,0.314,0.485,129.896,10,0,213788,33.0
147,6hOkDfpqzrARPgVRmUGbSs,Brand New,1ueAM35cpUd8EjbrIq26AD,https://p.scdn.co/mp3-preview/16827cd1f2f08ab559fdd97681c472fa53eb9d77?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2022-09-26,['k-pop'],0.686,0.637,-5.003,0.0394,0.0287,0,0.663,0.416,129.994,1,1,184493,47.0
148,6hOkDfpqzrARPgVRmUGbSs,How We Do,6qIzMcbsoaVEf6SZJqEbwy,https://p.scdn.co/mp3-preview/d6a5747ff03632af5f0f93e009614e55afd2a0f5?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2022-09-26,['k-pop'],0.723,0.891,-3.032,0.0569,0.112,0,0.132,0.725,104.999,6,0,223013,40.0
149,6hOkDfpqzrARPgVRmUGbSs,3 Wishes,4SaZAhJkwZ51MLhlSnQbca,https://p.scdn.co/mp3-preview/197bc40faebaf3f26d954194aea46a2f78b2b287?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2022-09-24,"['chinese electropop', 'chinese idol pop', 'k-pop']",0.804,0.71,-5.893,0.055,0.0775,0,0.133,0.584,106.961,0,0,145267,54.0
150,6hOkDfpqzrARPgVRmUGbSs,Veil - English Version,4tKU5Qfjlhrg6hTdl75kfT,https://p.scdn.co/mp3-preview/48d0d28e516fbc107d44b6abf1cae57b94c17399?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2022-09-24,"['chinese electropop', 'chinese idol pop', 'k-pop']",0.75,0.693,-5.109,0.0445,0.527,3.94e-05,0.0945,0.301,94.996,4,0,186627,56.0
