,playlistID,TrackName,TrackID,SampleURL,ReleaseYear,Genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,Popularity
20,3lJqL7my6Z4yiYGpHBecew,Trivia 轉 : Seesaw,1ZPpGPko8oULTmi34rozMh,https://p.scdn.co/mp3-preview/9e0b708a4498bd2e869fe7de9255f4a1ebe6471a?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-08-24,"['k-pop', 'k-pop boy group', 'pop']",0.707,0.791,-4.481,0.035,0.181,0,0.102,0.678,106.985,5,0,246334,0.0
21,3lJqL7my6Z4yiYGpHBecew,134340,38td8VabuKlQt72Q2VnhbO,https://p.scdn.co/mp3-preview/00c882edd9565453374ffd7c72b14c49cdba04fd?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-05-18,"['k-pop', 'k-pop boy group', 'pop']",0.664,0.688,-6.466,0.0543,0.153,9.14e-05,0.173,0.65,106.022,11,0,230063,0.0
22,3lJqL7my6Z4yiYGpHBecew,Stigma,626lrZfNIlthgrUfjvRYrh,https://p.scdn.co/mp3-preview/e5963e78a53341fa5286423559cd38ccc11cc406?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-10-10,"['k-pop', 'k-pop boy group', 'pop']",0.583,0.475,-5.556,0.0846,0.148,0,0.139,0.332,136.034,0,0,216063,0.0
23,3lJqL7my6Z4yiYGpHBecew,Silver Spoon,2VgPA0WnwvE2nbltxa3BHz,https://p.scdn.co/mp3-preview/81cb5972e5088c54da23604c7644d6bb519466b7?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-05-02,"['k-pop', 'k-pop boy group', 'pop']",0.649,0.875,-2.88,0.0696,0.00128,0,0.0486,0.557,166.927,9,1,233185,0.0
24,3lJqL7my6Z4yiYGpHBecew,Answer : Love Myself,4eVkn18rN4GguUWOsR6Use,https://p.scdn.co/mp3-preview/036f1dc801825b3b6cc281b1c0cc3711e7c4efce?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-08-24,"['k-pop', 'k-pop boy group', 'pop']",0.569,0.793,-3.749,0.0405,0.189,0,0.111,0.45,108.048,1,1,251280,0.0
25,3lJqL7my6Z4yiYGpHBecew,I'm Fine,0EQMrxdeiBhry9JCxskko3,https://p.scdn.co/mp3-preview/f926a1386a23224406a319ffe860cfa1fbc2f256?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-08-24,"['k-pop', 'k-pop boy group', 'pop']",0.51,0.842,-2.782,0.103,0.00852,0,0.346,0.302,87.605,11,0,240339,0.0
26,3lJqL7my6Z4yiYGpHBecew,Lie,2cn8rNlgnQOJoqWqXRvWQu,https://p.scdn.co/mp3-preview/5462e379810dbe6cf9031125a7997e2ea1a4a692?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-10-10,"['k-pop', 'k-pop boy group', 'pop']",0.542,0.777,-5.582,0.033,0.00331,0,0.178,0.503,94.069,6,0,215753,0.0
27,3lJqL7my6Z4yiYGpHBecew,Lost,44F7Ieb36A6B2mXgrJLdR9,https://p.scdn.co/mp3-preview/4065c1de925dee05fc51fa4d9a1fd83b64c7e858?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-10-10,"['k-pop', 'k-pop boy group', 'pop']",0.547,0.84,-4.156,0.0551,0.000371,0,0.0562,0.479,85.001,9,0,241787,0.0
28,3lJqL7my6Z4yiYGpHBecew,Am I Wrong,1ORnZ5RmTKhVxPrjORKxAE,https://p.scdn.co/mp3-preview/b8ea2c2c216aad86e49f0a2b83a57e29fabe6719?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-10-10,"['k-pop', 'k-pop boy group', 'pop']",0.761,0.834,-4.992,0.0494,0.00125,1e-05,0.0868,0.68,107.988,6,1,213082,0.0
29,3lJqL7my6Z4yiYGpHBecew,Pied Piper,0ffweDHrg4bZqdG4IfGYuo,https://p.scdn.co/mp3-preview/6d820f1430155da5ebdd9925d9616d8e0300274e?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2017-09-18,"['k-pop', 'k-pop boy group', 'pop']",0.583,0.712,-4.942,0.0326,0.2,0,0.268,0.776,94.051,2,0,245621,1.0
30,3lJqL7my6Z4yiYGpHBecew,Airplane,6gALSAMuXm5du6TuKGj6o7,https://p.scdn.co/mp3-preview/463678330324412fc48070a5386aa52af3419444?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-03-02,"['k-pop', 'k-rap']",0.801,0.65,-7.855,0.0576,0.649,0,0.109,0.237,119.993,0,1,197914,0.0
31,3lJqL7my6Z4yiYGpHBecew,21st Century Girl,6RioKpKPuG1vuyU0wnlAZx,https://p.scdn.co/mp3-preview/5f7247f22c90294707ee9b98615532c10307ee30?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-10-10,"['k-pop', 'k-pop boy group', 'pop']",0.716,0.906,-3.539,0.0717,0.00423,0,0.0547,0.762,101.028,2,1,192597,0.0
32,3lJqL7my6Z4yiYGpHBecew,Outro: Do You Think It Makes Sense?,5viiEUG6TwSmDPXX1hHo0X,https://p.scdn.co/mp3-preview/4d0693376771b3f2fffa8590c90edaf72af4a391?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2014-08-20,"['k-pop', 'k-pop boy group', 'pop']",0.634,0.814,-4.325,0.0406,0.0698,0,0.146,0.537,103.041,1,1,172658,0.0
33,3lJqL7my6Z4yiYGpHBecew,Not Today,4hrpoqJMVE7FxBu1YWx0eQ,https://p.scdn.co/mp3-preview/075464cbcedce913fcb3b9e57905bc2020d66e40?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2017-02-13,"['k-pop', 'k-pop boy group', 'pop']",0.594,0.946,-3.408,0.126,0.00181,1.04e-06,0.923,0.665,110.024,8,1,231860,0.0
34,3lJqL7my6Z4yiYGpHBecew,MIC Drop (Steve Aoki Remix) [Full Length Edition],75scDPqGs75FotglJSoOI2,https://p.scdn.co/mp3-preview/420a4783eef9251c66f5fe285089e48fdd5bcbe8?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-08-24,"['k-pop', 'k-pop boy group', 'pop']",0.606,0.848,-3.952,0.184,0.0114,1.06e-06,0.206,0.54,170.01,11,1,307676,1.0
35,3lJqL7my6Z4yiYGpHBecew,Spring Day,0WNGsQ1oAuHzNTk8jivBKW,https://p.scdn.co/mp3-preview/e2504a289eb9462a6d08e17ae9ce1fade272ab1f?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2017-02-13,"['k-pop', 'k-pop boy group', 'pop']",0.539,0.846,-3.192,0.0354,0.0063,1.68e-06,0.13,0.46,106.992,8,1,274097,0.0
36,3lJqL7my6Z4yiYGpHBecew,Embarrassed,6jJYbRYkvSuFwRtgTEpkb4,https://p.scdn.co/mp3-preview/d2ca5795cb564194fe818565e62b2048dab7576b?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2014-08-20,"['k-pop', 'k-pop boy group', 'pop']",0.551,0.898,-3.019,0.286,0.181,0,0.379,0.552,84.774,2,1,241762,0.0
37,3lJqL7my6Z4yiYGpHBecew,Epiphany,7L8hkKW4hnemNfuOfEZcle,https://p.scdn.co/mp3-preview/d08ffa27e224f3d5d14a5b23bceef60f557475fb?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-08-24,"['k-pop', 'k-pop boy group', 'pop']",0.509,0.558,-6.369,0.0276,0.29,0,0.131,0.327,135.879,2,0,240362,0.0
38,3lJqL7my6Z4yiYGpHBecew,Burning Up (Fire),4z9gBZQjGS4QLb4LOvmeuA,https://p.scdn.co/mp3-preview/bb3ec531ee0ff621de05c907f70c9ac3501da5f1?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-05-02,"['k-pop', 'k-pop boy group', 'pop']",0.627,0.706,-3.201,0.0597,0.00227,0,0.122,0.536,99.93,10,0,203352,0.0
39,3lJqL7my6Z4yiYGpHBecew,Intro: Singularity,6ePyl2ns4b7MVYhjsj32ZK,https://p.scdn.co/mp3-preview/3bd664aeb4ed931867e52eb2a97b45010bace750?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-05-18,"['k-pop', 'k-pop boy group', 'pop']",0.775,0.271,-9.131,0.092,0.554,0.00285,0.112,0.204,104.001,1,0,196998,0.0
40,3lJqL7my6Z4yiYGpHBecew,Begin,6KQSeSPqBa15gMWLO1fdkk,https://p.scdn.co/mp3-preview/b110f572b89ef67b79bc2e887d7739f5dab6ab7b?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-10-10,"['k-pop', 'k-pop boy group', 'pop']",0.566,0.844,-5.222,0.0444,0.00361,0.000257,0.141,0.291,131.049,9,0,229740,0.0
41,3lJqL7my6Z4yiYGpHBecew,Dope,6dr6QeqH62tYUiPezRbinq,https://p.scdn.co/mp3-preview/fb34390022517a17484b63434db223acef5c796f?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2015-04-29,"['k-pop', 'k-pop boy group', 'pop']",0.619,0.889,-3.108,0.219,0.0483,0,0.324,0.622,77.058,10,0,240021,0.0
42,3lJqL7my6Z4yiYGpHBecew,The Last,6lRWD0dOKIrFrmb9tmd62M,https://p.scdn.co/mp3-preview/9f6f054ab43f5536ebd23daaa1fc7d2665e21861?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-08-16,['k-rap'],0.756,0.837,-2.704,0.203,0.00167,0.0062,0.0848,0.444,119.984,1,1,245757,0.0
43,3lJqL7my6Z4yiYGpHBecew,Save Me,54s6sdPuMjVtdB5d5KFzTC,https://p.scdn.co/mp3-preview/b157c7907fd4fc290319a6a0e26c944bfaaffb3f?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-05-02,"['k-pop', 'k-pop boy group', 'pop']",0.614,0.823,-3.48,0.062,0.0269,0,0.0783,0.539,139.948,1,1,196506,0.0
44,3lJqL7my6Z4yiYGpHBecew,Best Of Me,2tdq0CeAGSfhI2l4Gwkvgx,https://p.scdn.co/mp3-preview/815f6c29bfb8d5e4a727b2073cc62233fc26722f?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2017-09-18,"['k-pop', 'k-pop boy group', 'pop']",0.651,0.756,-4.388,0.0762,0.0298,0,0.396,0.473,121.96,8,1,227191,0.0
45,3lJqL7my6Z4yiYGpHBecew,Run,0PAq1DRlOGBAjXLno94j6b,https://p.scdn.co/mp3-preview/13a50a44e29850cab40a26e9099b9562a366199c?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2015-11-30,"['k-pop', 'k-pop boy group', 'pop']",0.554,0.878,-3.02,0.0513,0.00146,0,0.0998,0.55,132.889,11,0,236748,0.0
46,3lJqL7my6Z4yiYGpHBecew,I Need U,3RlcLpMmRvSd84Uw6Yt4Iw,https://p.scdn.co/mp3-preview/d57fb5fa762ade6783c44d2479d3bcd373fef1a8?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2015-04-29,"['k-pop', 'k-pop boy group', 'pop']",0.486,0.88,-3.097,0.0706,0.0215,0,0.24,0.71,158.043,5,0,210987,0.0
47,3lJqL7my6Z4yiYGpHBecew,Outro: Wings,1yEzWCIc2MUt9Fw1p25YUo,https://p.scdn.co/mp3-preview/19af4e8e2ebfc748cc9c598a99b83e217f62d713?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2017-02-13,"['k-pop', 'k-pop boy group', 'pop']",0.654,0.903,-3.117,0.121,0.00503,0,0.0875,0.659,124.988,11,0,225447,0.0
48,3lJqL7my6Z4yiYGpHBecew,A Brand New Day (BTS World Original Soundtrack) [Pt. 2],5XkyZyKMdFungjDb9cUKc3,https://p.scdn.co/mp3-preview/b4f3642753086e3bae290da23b4fbe6b2141295e?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2019-06-14,"['k-pop', 'k-pop boy group', 'pop']",0.804,0.498,-7.387,0.0571,0.339,0.000236,0.18,0.704,105.008,8,0,205020,1.0
49,3lJqL7my6Z4yiYGpHBecew,BTS Cypher 4,1QWxddJmOhQb1vDdyTipMR,https://p.scdn.co/mp3-preview/1692d6f433c2e5a5d99ce5cdfcd09aa8057e3dc5?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-10-10,"['k-pop', 'k-pop boy group', 'pop']",0.817,0.797,-4.395,0.084,0.00533,7.77e-06,0.0551,0.362,119.977,1,0,294463,0.0
50,3lJqL7my6Z4yiYGpHBecew,All Night (BTS World Original Soundtrack) [Pt. 3],70sKIAQgaVN2zWEEyOpyMZ,https://p.scdn.co/mp3-preview/527e0e11c300deac40f43e985bbda6b6d7410325?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2019-06-21,"['k-pop', 'k-pop boy group', 'pop']",0.725,0.706,-4.766,0.121,0.193,0,0.109,0.667,120.042,5,1,216874,2.0
51,3lJqL7my6Z4yiYGpHBecew,Tear,6L1rxT6NUotot2AAiLXGLj,https://p.scdn.co/mp3-preview/26ba623124082336043812fb29d3c7125477a6c1?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-08-24,"['k-pop', 'k-pop boy group', 'pop']",0.711,0.903,-2.723,0.247,0.327,0,0.0887,0.467,140.015,6,0,284981,0.0
52,3lJqL7my6Z4yiYGpHBecew,The Truth Untold,4d5nIJDm92XcbBHVXxjpWI,https://p.scdn.co/mp3-preview/8d1acab2155e6bfbc9b6174b925c968b231731d8?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-08-24,"['k-pop', 'k-pop boy group', 'pop']",0.57,0.422,-7.561,0.0422,0.372,0,0.127,0.169,113.007,1,0,242293,0.0
53,3lJqL7my6Z4yiYGpHBecew,Magic Shop,2tMBCYj22KxtmkAACIvvk4,https://p.scdn.co/mp3-preview/572e90c2c0eefc57a94d74dfe1e3c18c364ab32c?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-08-24,"['k-pop', 'k-pop boy group', 'pop']",0.541,0.661,-5.838,0.0889,0.103,0,0.0779,0.285,149.926,1,1,275696,0.0
54,3lJqL7my6Z4yiYGpHBecew,Hope World,3xngVLz4NYEshyX3aRRXgf,https://p.scdn.co/mp3-preview/4af9e75ff1ac5c45c0c81c8023ac8f32b8a1fa28?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-03-02,"['k-pop', 'k-rap']",0.706,0.896,-4.456,0.16,0.0138,0,0.595,0.767,117.038,1,1,204931,0.0
55,3lJqL7my6Z4yiYGpHBecew,P.O.P (Piece Of Peace) Pt. 1,2xYpEh4RtRcHOK5XOG7XQz,https://p.scdn.co/mp3-preview/e33e5fb33221471f67918b50765080252870fdfd?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-03-02,"['k-pop', 'k-rap']",0.547,0.845,-5.293,0.0866,0.00652,2.4e-06,0.0604,0.67,175.816,6,1,181113,0.0
56,3lJqL7my6Z4yiYGpHBecew,Base Line,464jQiBOieEQBuo48qnPJl,https://p.scdn.co/mp3-preview/15d61dde167e04b2ea01cb658f885ce50e89f739?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-03-02,"['k-pop', 'k-rap']",0.909,0.644,-5.32,0.203,0.0376,0.0111,0.401,0.228,94.982,9,1,89770,0.0
57,3lJqL7my6Z4yiYGpHBecew,항상 (HANGSANG),4mYu3kfBCW6qiTDnfVeuMx,https://p.scdn.co/mp3-preview/9ac55066a934b57170d9c13070ef005617e32ffc?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-03-02,"['k-pop', 'k-rap']",0.832,0.896,-4.673,0.233,0.159,4.75e-05,0.247,0.618,178.998,6,1,229676,0.0
58,3lJqL7my6Z4yiYGpHBecew,Blue Side (Outro),2yAr91sJO2OQinZLghgnzr,https://p.scdn.co/mp3-preview/e5d33b152a7c627e4f389c9855fef65049773866?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-03-02,"['k-pop', 'k-rap']",0.499,0.394,-10.202,0.0261,0.0149,0.901,0.309,0.0812,80.466,9,0,90540,0.0
59,3lJqL7my6Z4yiYGpHBecew,seoul (prod. HONNE),73ipE4lfZ53pvBbJPXkiEK,https://p.scdn.co/mp3-preview/2e46ce93964bc8753282bd8f904412fd1eddbdb3?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-10-22,['k-rap'],0.587,0.664,-8.63,0.0645,0.344,2.47e-05,0.324,0.453,99.8,0,1,275955,0.0
60,3lJqL7my6Z4yiYGpHBecew,Reflection,4Eqo5hcqVnaAfL4J4W5Jjl,https://p.scdn.co/mp3-preview/05388983732511d1e2bf84325b4fea495187fd53?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-10-10,"['k-pop', 'k-pop boy group', 'pop']",0.56,0.607,-7.991,0.076,0.0135,1.63e-06,0.2,0.27,73.995,2,1,233917,0.0
61,3lJqL7my6Z4yiYGpHBecew,N.O,1hehPTlSVIhHEvCkVoe4HX,https://p.scdn.co/mp3-preview/cd07244f4229c427cd03dfd22c62a2b46cb77207?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2013-09-11,"['k-pop', 'k-pop boy group', 'pop']",0.594,0.914,-3.764,0.167,0.0389,0,0.457,0.571,146.885,11,0,209752,0.0
62,3lJqL7my6Z4yiYGpHBecew,Attack on Bangtan,2BNuFV7ROaRHu2j3N6k729,https://p.scdn.co/mp3-preview/9359e0482c1c3b494d081f75778974ddfb7e4d6e?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2013-09-11,"['k-pop', 'k-pop boy group', 'pop']",0.719,0.962,-2.555,0.265,0.202,0,0.165,0.669,117.999,11,0,246526,0.0
63,3lJqL7my6Z4yiYGpHBecew,Airplane pt.2,0xKNTDmIym4R2TfKnS4FQo,https://p.scdn.co/mp3-preview/53dc7fee91bc4ae79b9a312f73e529e3093f0be1?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-08-24,"['k-pop', 'k-pop boy group', 'pop']",0.769,0.817,-4.092,0.0339,0.0268,9.95e-05,0.084,0.866,139.979,0,0,218615,0.0
64,3lJqL7my6Z4yiYGpHBecew,War of Hormone,3D26URfsMlCNaa51mj9jOt,https://p.scdn.co/mp3-preview/7768d75d4936a920aa1e7dcb2d09a6cd4ba26d60?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2014-08-20,"['k-pop', 'k-pop boy group', 'pop']",0.612,0.993,-1.895,0.24,0.116,0,0.307,0.487,98.004,9,1,265602,0.0
65,3lJqL7my6Z4yiYGpHBecew,For You,2offgVA6h500KKIvUYU5kP,https://p.scdn.co/mp3-preview/c6136585476e975473b78f45052b912cc63b92fe?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-09-07,"['k-pop', 'k-pop boy group', 'pop']",0.548,0.809,-4.533,0.185,0.44,0,0.102,0.574,165.892,4,1,284587,57.0
66,3lJqL7my6Z4yiYGpHBecew,Boy With Luv - Japanese ver.,2Ya8bityItATB8WNxaaed1,https://p.scdn.co/mp3-preview/24d0580c8b892e3623073edaff790d3729924ae7?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2019-07-03,"['k-pop', 'k-pop boy group', 'pop']",0.677,0.843,-5.087,0.0795,0.131,0,0.204,0.807,119.968,11,0,231227,42.0
67,3lJqL7my6Z4yiYGpHBecew,Intro: Boy Meets Evil,62c60jSWnJWI4EImxeNeSW,https://p.scdn.co/mp3-preview/57424f11a04e28cc9c1364eeac67ea18ea1ddf51?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-10-10,"['k-pop', 'k-pop boy group', 'pop']",0.573,0.89,-3.53,0.214,0.0212,0,0.132,0.242,130.254,5,0,121771,0.0
68,3lJqL7my6Z4yiYGpHBecew,Awake,0UDCfleTgwihlnOUxbzokR,https://p.scdn.co/mp3-preview/6b05e6117fdb304dc69b789c98855e187b38461c?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-10-10,"['k-pop', 'k-pop boy group', 'pop']",0.357,0.498,-6.589,0.0332,0.023,1.99e-06,0.269,0.339,142.816,3,1,226161,0.0
69,3lJqL7my6Z4yiYGpHBecew,MAMA,5U1XqpEGLeDd48dDFNqQEC,https://p.scdn.co/mp3-preview/0929faf33177639ed2d4ae844a0cef8227e865d6?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-10-10,"['k-pop', 'k-pop boy group', 'pop']",0.544,0.739,-4.818,0.232,0.000226,2.14e-05,0.0816,0.467,185.81,5,0,212275,0.0
70,3lJqL7my6Z4yiYGpHBecew,2! 3!,0ma7lbs8BsVIv2kSaqOsDI,https://p.scdn.co/mp3-preview/de7a28750b49e5aedc1d860a7d9e81315f58fbb6?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-10-10,"['k-pop', 'k-pop boy group', 'pop']",0.439,0.928,-4.096,0.233,0.0254,0,0.1,0.599,169.928,7,1,272537,0.0
71,3lJqL7my6Z4yiYGpHBecew,BTS Cypher Pt.3: Killer,2kyht6yYIHLianPBFxx7Mt,https://p.scdn.co/mp3-preview/3f23e60bf84a17c8b9bb8f3f75c6896e41b32bbb?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2014-08-20,"['k-pop', 'k-pop boy group', 'pop']",0.793,0.924,-3.017,0.321,0.0217,0,0.644,0.665,140.03,4,0,267783,0.0
72,3lJqL7my6Z4yiYGpHBecew,Spine Breaker,3CYqr8tC0Y3mrw80y6zqJC,https://p.scdn.co/mp3-preview/d592d856060f7e21f6251a559ca4029537e47171?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2014-02-12,"['k-pop', 'k-pop boy group', 'pop']",0.68,0.927,-1.058,0.149,0.167,0,0.437,0.862,93.975,0,1,238530,0.0
73,3lJqL7my6Z4yiYGpHBecew,Iine!Pt.2 - Ano Bashode -,5ajpyr32JgFtvW0nzvgva4,https://p.scdn.co/mp3-preview/04498bdaf9fa9c62f3a23772bf82c237373306be?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2014-12-24,"['k-pop', 'k-pop boy group', 'pop']",0.684,0.717,-5.765,0.151,0.478,0,0.367,0.861,95.039,11,0,235467,56.0
74,3lJqL7my6Z4yiYGpHBecew,Butterfly,6kX452oUUNojKWNNuc1nqx,https://p.scdn.co/mp3-preview/c6a5f64a54e37632847176f687c05938a0e18372?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2015-11-30,"['k-pop', 'k-pop boy group', 'pop']",0.448,0.776,-4.498,0.0571,0.0149,0,0.12,0.294,149.806,6,1,238862,0.0
75,3lJqL7my6Z4yiYGpHBecew,It's Definitely You,2LowwiemmGMzzNSH1PJprK,https://p.scdn.co/mp3-preview/c565728894d08fd73bcfbc4c868f2746ade10b56?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-12-20,"['j-division', 'korean ost']",0.737,0.731,-3.193,0.0706,0.241,0,0.087,0.761,94.999,10,0,230693,74.0
76,3lJqL7my6Z4yiYGpHBecew,I Need U (Urban Mix),2IEQHXxE3ouwypVsdSB7Wj,https://p.scdn.co/mp3-preview/2f117172a3d88485ebf33695bbc4e467b59d4473?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-05-02,"['k-pop', 'k-pop boy group', 'pop']",0.56,0.814,-3.603,0.0682,0.11,0,0.188,0.534,74.01,5,0,215189,0.0
77,3lJqL7my6Z4yiYGpHBecew,Coffee,5IYnriBBJz1iz1ki3bJnWo,https://p.scdn.co/mp3-preview/60dd3227a50c154a4f1076bd0a455bfcc7f6e41e?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2013-09-11,"['k-pop', 'k-pop boy group', 'pop']",0.656,0.798,-6.608,0.103,0.00862,0,0.321,0.572,92.03,0,1,260433,0.0
78,3lJqL7my6Z4yiYGpHBecew,Paradise,01dmH2IPkrLNWIMPNXlreE,https://p.scdn.co/mp3-preview/6a82aaf3cd89cc5b8e3cfc98a2bb9e614b5848ef?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-05-18,"['k-pop', 'k-pop boy group', 'pop']",0.519,0.828,-5.523,0.365,0.214,0,0.0571,0.929,139.413,5,1,211224,0.0
79,3lJqL7my6Z4yiYGpHBecew,Love Maze,645YBsxhFPSOKxGep3uHLv,https://p.scdn.co/mp3-preview/60144d18594fc57811e6d115d1a468fdfccda0b7?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2018-05-18,"['k-pop', 'k-pop boy group', 'pop']",0.636,0.876,-4.652,0.0617,0.0487,0,0.0728,0.759,149.932,9,1,221529,0.0
80,3lJqL7my6Z4yiYGpHBecew,Look Here,5tHj7TuWS1h6GDU0Ajcm32,https://p.scdn.co/mp3-preview/24e364feca18ab8d43b1975c3c001718e2d74201?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2014-08-20,"['k-pop', 'k-pop boy group', 'pop']",0.863,0.854,-4.564,0.0893,0.0418,0.00152,0.0551,0.784,119.996,4,0,218887,0.0
81,3lJqL7my6Z4yiYGpHBecew,Boy in Luv,44gWm1spxejf9cc589qV28,https://p.scdn.co/mp3-preview/15e76ec7e296995a342761915e0d3e8bee43bbf1?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2014-02-12,"['k-pop', 'k-pop boy group', 'pop']",0.491,0.947,-2.252,0.306,0.00262,0,0.34,0.473,166.247,0,1,230778,0.0
82,3lJqL7my6Z4yiYGpHBecew,Love Is Not Over (Full Length Edition),3p5PbT7QMSQpTG5X1qUqk1,https://p.scdn.co/mp3-preview/a31552bb7d95ce50bfa43673215ee5644ae0b237?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-05-02,"['k-pop', 'k-pop boy group', 'pop']",0.462,0.577,-5.089,0.0846,0.124,0,0.127,0.278,102.972,2,1,221620,0.0
83,3lJqL7my6Z4yiYGpHBecew,Converse High,0jZOtr2W8Qqapo7IW9Jksl,https://p.scdn.co/mp3-preview/324c1f380fcd4d82386b008a2d1c5b565afdc7bf?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-05-02,"['k-pop', 'k-pop boy group', 'pop']",0.72,0.803,-3.67,0.0956,0.0245,0,0.2,0.804,97.991,1,1,210222,0.0
84,3lJqL7my6Z4yiYGpHBecew,Autumn Leaves,4i4uJFziL5tEO9tWRSudlJ,https://p.scdn.co/mp3-preview/5999f457606b96a8039fd21f6b608bb8a8670b5d?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2015-11-30,"['k-pop', 'k-pop boy group', 'pop']",0.619,0.802,-3.302,0.0423,0.0136,0,0.127,0.307,104.985,10,0,267151,0.0
85,3lJqL7my6Z4yiYGpHBecew,Epilogue: Young Forever,43hiD0QEeUysuWqDzd8GwA,https://p.scdn.co/mp3-preview/1f1fe7021879abf2f4092efc331bea3ae958ca1f?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-05-02,"['k-pop', 'k-pop boy group', 'pop']",0.606,0.815,-3.818,0.231,0.04,0,0.119,0.386,88.062,5,0,171803,0.0
86,3lJqL7my6Z4yiYGpHBecew,House of Cards (Full Length Edition),4BMbbfwW9GLl9b05ecYKVa,https://p.scdn.co/mp3-preview/4ce3c6ce4b8259dbafc1a5dc1b823bd0c28c339c?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-05-02,"['k-pop', 'k-pop boy group', 'pop']",0.367,0.67,-4.485,0.0517,0.334,0,0.147,0.386,104.96,2,0,226212,0.0
87,3lJqL7my6Z4yiYGpHBecew,Moving On,35bRmqYn2rYeNdCYH0WGMz,https://p.scdn.co/mp3-preview/5c44c7a7e560ea106632b428d27edca8fc7b9d03?cid=7dd86e387e2e426aa1ef00886bd1a9ef,2016-05-02,"['k-pop', 'k-pop boy group', 'pop']",0.68,0.926,-2.551,0.164,0.00223,1.02e-05,0.0905,0.935,159.97,0,1,292519,0.0
